	0.0	1e-05	2e-05	3e-05	4e-05	5e-05	6e-05	7e-05	8e-05	9e-05	0.0001	0.0002	0.0003	0.0004	0.0005	0.0006	0.0007	0.0008	0.0009	0.001	0.002	0.003	0.004	0.005	0.006	0.007	0.008	0.009	0.01	0.02	0.03	0.04	0.05	0.06	0.07	0.08	0.09	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	1.0

0.0	0.999000000000400	0.000100187005146604	0.0000502957122197971	0.0000336623975240735	0.0000253469985491234	0.0000203577494929275	0.0000170316035690089	0.0000146549994230948	0.0000128732846341578	0.0000114868973488364	0.0000103783863854608	5.38822404577892e-6	3.72498183508867e-6	2.89348941101001e-6	2.39444286490305e-6	2.06183530453309e-6	1.82414110516648e-6	1.64594060606785e-6	1.50732500849955e-6	1.39649506830769e-6	8.97485369000290e-7	7.31162249421715e-7	6.47981854556875e-7	5.98084080170787e-7	5.64832264252221e-7	5.41066457644718e-7	5.23253604589398e-7	5.09384214701584e-7	4.98299116857955e-7	4.48387389566259e-7	4.31771407444147e-7	4.23451995022990e-7	4.18463547262609e-7	4.15142676451189e-7	4.12776250218355e-7	4.10985359080473e-7	4.09617239611326e-7	4.08507808938481e-7	4.03558127328242e-7	4.01917753518147e-7	4.01092780044068e-7	4.00651784264955e-7	4.00362687533359e-7	4.00200246584653e-7	4.00085553179253e-7	4.00001586698529e-7	3.99984860673699e-7	
1e-05	0.0000998378574617984	0.0000501091536574122	0.0000335354347818407	0.0000252508215031202	0.0000202792242102124	0.0000169658999182226	0.0000145985095608629	0.0000128237261843163	0.0000114427428179046	0.0000103385561328091	9.43463223357309e-6	5.13131885052567e-6	3.60437254753290e-6	2.82228605831349e-6	2.34690337604990e-6	2.02738566187140e-6	1.79787424442212e-6	1.62512357897161e-6	1.49026318148224e-6	1.38210871291468e-6	8.92435369112807e-7	7.28124591707295e-7	6.45800213888665e-7	5.96316872268913e-7	5.63302650055228e-7	5.39710385182483e-7	5.22012023473906e-7	5.08245842728654e-7	4.97206410493713e-7	4.47579585789823e-7	4.31020679065198e-7	4.22754686735896e-7	4.17770577838164e-7	4.14483196878753e-7	4.12113454872352e-7	4.10330175959252e-7	4.08958337097282e-7	4.07880193061011e-7	4.02928280661951e-7	4.01311015570694e-7	4.00498976378791e-7	4.00040778738069e-7	3.99772220822876e-7	3.99600726137784e-7	3.99470893797405e-7	3.99409202112912e-7	3.99386840907643e-7	
2e-05	0.0000499200639299405	0.0000334088270979352	0.0000251536130186332	0.0000202021846859744	0.0000169005469633927	0.0000145423577686082	0.0000127744949703353	0.0000113989062016897	0.0000102984643237139	9.39864510502548e-6	8.64833478548721e-6	4.89762093075808e-6	3.49139535269616e-6	2.75470243537877e-6	2.30125689834141e-6	1.99421454284276e-6	1.77238768271870e-6	1.60468224697588e-6	1.47345127066979e-6	1.36796826198412e-6	8.87461926696213e-7	7.25129160171847e-7	6.43577760972122e-7	5.94542087523347e-7	5.61764439168776e-7	5.38345122442137e-7	5.20761000056691e-7	5.07069631436262e-7	4.96131569371070e-7	4.46762075460458e-7	4.30284381794384e-7	4.22071256711122e-7	4.17114558582663e-7	4.13814232477953e-7	4.11464148809645e-7	4.09688292626974e-7	4.08335509438109e-7	4.07243156954386e-7	4.02312371341686e-7	4.00695379463523e-7	3.99896157917489e-7	3.99442637253471e-7	3.99171869708070e-7	3.98992201243432e-7	3.98891090730049e-7	3.98808037618979e-7	3.98801058041361e-7	
3e-05	0.0000332805255017185	0.0000250580182915579	0.0000201242603441020	0.0000168354409523958	0.0000144864543741186	0.0000127248054204440	0.0000113553166201840	0.0000102591921673087	9.36238286586924e-6	8.61505445205902e-6	7.98315097827694e-6	4.68435119172997e-6	3.38497094875472e-6	2.69003003975937e-6	2.25738958222631e-6	1.96203732437151e-6	1.74754705729519e-6	1.58486230913909e-6	1.45703871108100e-6	1.35413767550102e-6	8.82512217644085e-7	7.22173278536909e-7	6.41419747129457e-7	5.92758076382315e-7	5.60247125840395e-7	5.36998959073085e-7	5.19527881861744e-7	5.05938579452688e-7	4.95045549056164e-7	4.45933588093988e-7	4.29561091811959e-7	4.21377114131489e-7	4.16424636427936e-7	4.13157764436638e-7	4.10827023199113e-7	4.09058472045323e-7	4.07702024543338e-7	4.06618161780357e-7	4.01707945514329e-7	4.00091024514549e-7	3.99282838297236e-7	3.98835016661631e-7	3.98584144901948e-7	3.98395935872713e-7	3.98279271235275e-7	3.98218312619052e-7	3.98204690523170e-7	
4e-05	0.0000249610996016651	0.0000200464553811807	0.0000167704797132519	0.0000144307110328612	0.0000126759950761440	0.0000113112763721703	0.0000102195351415107	9.32631110437463e-6	8.58196761285659e-6	7.95214284590349e-6	7.41270545505900e-6	4.48894405424494e-6	3.28505886718995e-6	2.62850047925253e-6	2.21507305289309e-6	1.93080176282019e-6	1.72341682868260e-6	1.56537615634043e-6	1.44100844241516e-6	1.34052959011671e-6	8.77583379318672e-7	7.19214492823282e-7	6.39252742394863e-7	5.90995937628622e-7	5.58748916937524e-7	5.35640465207653e-7	5.18311009516272e-7	5.04794898096978e-7	4.93974369549471e-7	4.45142244954879e-7	4.28825641443462e-7	4.20671041274208e-7	4.15769087563238e-7	4.12512254496456e-7	4.10178093154037e-7	4.08417102744302e-7	4.07057206191292e-7	4.05981630444113e-7	4.01091800927725e-7	3.99497896556611e-7	3.98702504605049e-7	3.98237756915701e-7	3.97984317303343e-7	3.97809011718108e-7	3.97699790617156e-7	3.97616954455892e-7	3.97597588370395e-7	
5e-05	0.0000199686500768443	0.0000167055625116341	0.0000143750406995772	0.0000126272780361623	0.0000112673492640435	0.0000101800024505315	9.29037258914370e-6	8.54902133372504e-6	7.92172464295625e-6	7.38403831189064e-6	6.91803751687160e-6	4.30900508258971e-6	3.19073733576901e-6	2.56961127371196e-6	2.17421628883934e-6	1.90056419898445e-6	1.69996338776155e-6	1.54646497019257e-6	1.42534399975977e-6	1.32720732108202e-6	8.72769288404030e-7	7.16290424020094e-7	6.37074938158214e-7	5.89253684740284e-7	5.57237038901014e-7	5.34297758925179e-7	5.17080007223971e-7	5.03637094265275e-7	4.92889044211505e-7	4.44337167769682e-7	4.28100633648192e-7	4.19975090338797e-7	4.15100386633287e-7	4.11853691727050e-7	4.09538958854314e-7	4.07785292366151e-7	4.06421746673383e-7	4.05354777240456e-7	4.00485173467750e-7	3.98891840626351e-7	3.98086823272020e-7	3.97649053846710e-7	3.97372858006577e-7	3.97209964955507e-7	3.97085828053954e-7	3.97025366979413e-7	3.96999352866520e-7	
6e-05	0.0000166405903008564	0.0000143193577161254	0.0000125778804932214	0.0000112240906183440	0.0000101410955698422	9.25451102233352e-6	8.51616362833644e-6	7.89140479284662e-6	7.35588944057962e-6	6.89176556954547e-6	6.48564492412164e-6	4.14273804775636e-6	3.10170370273980e-6	2.51318290763020e-6	2.13497183381716e-6	1.87127368471630e-6	1.67706191115248e-6	1.52793437500692e-6	1.40995152916136e-6	1.31415886034413e-6	8.67969285814127e-7	7.13358987500175e-7	6.34955001189976e-7	5.87529474596322e-7	5.55740821478300e-7	5.32969105767463e-7	5.15862083999516e-7	5.02519557203896e-7	4.91815533075657e-7	4.43517164499936e-7	4.27384709844275e-7	4.19287996286827e-7	4.14417389007232e-7	4.11203784693707e-7	4.08885586304915e-7	4.07139290496461e-7	4.05794750828187e-7	4.04736043390273e-7	3.99887079442636e-7	3.98293695058906e-7	3.97501549395159e-7	3.97047097454260e-7	3.96790662547958e-7	3.96619457631577e-7	3.96501575035140e-7	3.96441731801201e-7	3.96410333438585e-7	
7e-05	0.0000142635777436705	0.0000125291271939142	0.0000111808058767220	0.0000101016259015851	9.21918264161708e-6	8.48334317456516e-6	7.86113560520191e-6	7.32739596711861e-6	6.86518469722600e-6	6.46073294805288e-6	6.10384576607624e-6	3.98905559325245e-6	3.01735297045260e-6	2.45932408212843e-6	2.09701567859229e-6	1.84288230437226e-6	1.65477787388358e-6	1.50985064043337e-6	1.39489585096250e-6	1.30137259461267e-6	8.63180593328499e-7	7.10497029222109e-7	6.32820263041117e-7	5.85788856438571e-7	5.54258438777776e-7	5.31652840373045e-7	5.14627030841777e-7	5.01384896062266e-7	4.90752245563959e-7	4.42730100899804e-7	4.26652826143108e-7	4.18608382472686e-7	4.13764735921330e-7	4.10538351322581e-7	4.08239568037661e-7	4.06500684794423e-7	4.05174858489746e-7	4.04102087486991e-7	3.99295690571053e-7	3.97702832197777e-7	3.96901602596618e-7	3.96452046494347e-7	3.96193448339527e-7	3.96036103014925e-7	3.95924390725790e-7	3.95843484993365e-7	3.95826572682727e-7	
8e-05	0.0000124809366846150	0.0000111374293527502	0.0000100626575103730	9.18330731400450e-6	8.45050952388906e-6	7.83087008488916e-6	7.29932899235005e-6	6.83901716814888e-6	6.43586561641341e-6	6.08045608514482e-6	5.76451344380845e-6	3.84617139942251e-6	2.93763299052995e-6	2.40759973673446e-6	2.06038951644108e-6	1.81524421576675e-6	1.63299199055394e-6	1.49219406002075e-6	1.38008596581981e-6	1.28876582996699e-6	8.58495875057513e-7	7.07623073422488e-7	6.30704008686925e-7	5.84062656399019e-7	5.52757485487717e-7	5.30317896667989e-7	5.13430429840472e-7	5.00259460523954e-7	4.89697761831097e-7	4.41925370933662e-7	4.25927484805399e-7	4.17935094722158e-7	4.13095263295880e-7	4.09901741398876e-7	4.07599454685169e-7	4.05867865849819e-7	4.04538421591125e-7	4.03474209749067e-7	3.98687933159045e-7	3.97095098101217e-7	3.96307052786619e-7	3.95862806782429e-7	3.95602267152489e-7	3.95436150807098e-7	3.95331819074126e-7	3.95251310682426e-7	3.95249414261068e-7	
9e-05	0.0000110938964073428	0.0000100235688233206	9.14785281148559e-6	8.41808025886841e-6	7.80056201543663e-6	7.27123692268247e-6	6.81246158301965e-6	6.41136033416980e-6	6.05742049280840e-6	5.74246101610478e-6	5.46092842679747e-6	3.71316400892403e-6	2.86186141538617e-6	2.35800313018770e-6	2.02501962772615e-6	1.78851990397965e-6	1.61185947342077e-6	1.47494574452786e-6	1.36566191249335e-6	1.27647154531376e-6	8.53816150115390e-7	7.04774356666410e-7	6.28604198956626e-7	5.82349056003942e-7	5.51297665830770e-7	5.28992162840235e-7	5.12213654066073e-7	4.99114043764850e-7	4.88623354649940e-7	4.41126339704618e-7	4.25207335167364e-7	4.17243579528977e-7	4.12430766460882e-7	4.09247276509965e-7	4.06964194743606e-7	4.05239955611739e-7	4.03929339303023e-7	4.02850886299652e-7	3.98084939065968e-7	3.96515115562795e-7	3.95717268252492e-7	3.95278162647144e-7	3.95015330953005e-7	3.94862409582456e-7	3.94742806806103e-7	3.94661625309755e-7	3.94655671472241e-7	
